,ko,en,word_count,source,filepath,zipf,word,frequency,level
311,정치면,Political section,1,SNU,서울대 5B 한국어 교과서,5.29,,,advanced
501,맡다,To take care of,1,SNU,서울대 5B 한국어 교과서,5.29,맡다,3368.0,advanced
117,상황,situation (상태/사태/입장/처지),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,5.29,상황,188.0,advanced
435,가족애 ,Love between family interests,2,SNU,서울대 5B 한국어 교과서,5.29,,,advanced
536,상황,"condition, situation",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.29,상황,188.0,advanced
696,양,Yang,1,SNU,서울대 한국어 6A 교과서,5.29,양,4719.0,advanced
75,너 나 할 것 없이,"not only you and I, everyone",5,ewha,Ewha Korean 5,5.29,,,advanced
625,진행되다,To be in process,1,SNU,서울대 5B 한국어 교과서,5.28,진행되다,975.0,advanced
1424,진행되다,To be in progress,1,sungkyunkwan,성균관 어학 5급,5.28,진행되다,975.0,advanced
473,공격하다,to attack; assault; (formal) assail,1,ewha,Ewha Korean 5,5.28,공격하다,3221.0,advanced
1229,맘,mom,1,hanyang,한양대 고급1,5.28,맘,3063.0,advanced
329,대신,instead of,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.28,대신,498.0,advanced
316,스포츠 면,Sports section,2,SNU,서울대 5B 한국어 교과서,5.28,,,advanced
244,진행되다,to be in progress,1,SNU,서울대 한국어 5A,5.28,진행되다,975.0,advanced
266,대가족,a big family,1,SNU,서울대 한국어 5A,5.28,,,advanced
777,혹시,perhaps/by any chance (행여[나]/아마),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,5.28,혹시,1121.0,advanced
574,경기,economy,1,hanyang,한양대 고급1,5.28,경기,2030.0,advanced
383,정부,government,1,SNU,서울대 한국어 5A,5.28,정부,84.0,advanced
598,정부,government,1,hanyang,한양대 고급1,5.28,정부,84.0,advanced
2147,입에 달고 살다,To live hand to mouth,3,sungkyunkwan,성균관 어학 5급,5.28,,,advanced
1415,편을 들어주다,take sides,2,hanyang,한양대 고급1,5.28,,,advanced
472,공격하다,to attack,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.28,공격하다,3221.0,advanced
2242,입에 달고 살다,To be frequent,3,sungkyunkwan,성균관 어학 5급,5.28,,,advanced
603,대신하다,To replace,1,SNU,서울대 5B 한국어 교과서,5.27,대신하다,2427.0,advanced
429,손을 놓다,To quit one's work,2,SNU,서울대 5B 한국어 교과서,5.27,,,advanced
259,대신하다,"instead of, to replace",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.27,대신하다,2427.0,advanced
623,정치적,political,1,topik,TOPIK Advanced Vocabulary,5.27,정치적,2279.0,advanced
710,사고,"思考; thinking, thought",1,other,토픽 어휘로 잡아라! [고급],5.26,사고,1532.0,advanced
1244,정치적이다,Politically,1,sungkyunkwan,성균관 어학 5급,5.26,,,advanced
263,찍다,"film,shoot / stamp, imprint",1,hanyang,한양대 고급1,5.26,찍다,926.0,advanced
391,찍다,to prick,1,SNU,서울대 한국어 5A,5.26,찍다,926.0,advanced
8,따라하다,"imitate, copy",1,hanyang,한양대 고급1,5.26,,,advanced
67,공격적,aggressive,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.25,,,advanced
383,들이마시다,to inhale (흡입하다/빨아들이다/들이쉬다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,5.25,들이마시다,4469.0,advanced
213,들이마시다,"to breathe in, inhale",1,other,토픽 어휘로 잡아라! [고급],5.25,들이마시다,4469.0,advanced
1326,인간성,Humanity,1,sungkyunkwan,성균관 어학 5급,5.25,인간성,3751.0,advanced
574,공연,Public performance,1,SNU,서울대 한국어 6A 교과서,5.24,공연,828.0,advanced
965,천대 받다,get disdainful treatment,2,hanyang,한양대 고급1,5.24,,,advanced
1349,사랑이 식다,love dies down,2,hanyang,한양대 고급1,5.24,,,advanced
1066,소리치다,To shout,1,SNU,서울대 한국어 6A 교과서,5.24,소리치다,2128.0,advanced
1145,불가능하다,To be impossible,1,SNU,서울대 한국어 6A 교과서,5.23,불가능하다,1266.0,advanced
334,대표,representative,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.23,대표,358.0,advanced
602,공,Ball,1,sungkyunkwan,성균관 어학 5급,5.23,공,768.0,advanced
891,공식,Formal,1,SNU,서울대 한국어 6A 교과서,5.23,공식,1964.0,advanced
92,공연하다,to perform,1,SNU,서울대 한국어 5A,5.23,공연하다,5246.0,advanced
159,공연하다,To perform,1,SNU,서울대 5B 한국어 교과서,5.23,공연하다,5246.0,advanced
2718,직접적이다,To be direct,1,sungkyunkwan,성균관 어학 5급,5.23,,,advanced
1061,5월 초,Beginning of May,2,SNU,서울대 5B 한국어 교과서,5.23,,,advanced
529,딱하다,"To be pitiful, poor",1,sungkyunkwan,성균관 어학 5급,5.22,,,advanced
1207,제대로,"well, properly",1,hanyang,한양대 고급1,5.22,제대로,469.0,advanced
1168,제대로,Properly,1,SNU,서울대 5B 한국어 교과서,5.22,제대로,469.0,advanced
140,아닌 게 아니라,just as one thought,3,ewha,Ewha Korean 5,5.22,,,advanced
332,제대로,as it should,1,SNU,서울대 한국어 5A,5.22,제대로,469.0,advanced
442,결과,"a result, an outcome",1,topik,TOPIK Advanced Vocabulary,5.22,결과,143.0,advanced
1394,배를 잡다,To clutch one's belly (with laughter),2,SNU,서울대 5B 한국어 교과서,5.22,,,advanced
1270,개인,Individual,1,sungkyunkwan,성균관 어학 5급,5.22,개인,425.0,advanced
1719,딱하다,"To be weak, poor",1,sungkyunkwan,성균관 어학 5급,5.22,,,advanced
1414,수도,Capital,1,SNU,서울대 5B 한국어 교과서,5.21,수도,1324.0,advanced
1928,존재,Existence,1,sungkyunkwan,성균관 어학 5급,5.21,존재,384.0,advanced
2298,곧다,To be straight,1,sungkyunkwan,성균관 어학 5급,5.21,곧다,4317.0,advanced
267,돌다,to circle,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.21,돌다,719.0,advanced
474,중요성,Importance,1,sungkyunkwan,성균관 어학 5급,5.21,중요성,2186.0,advanced
1207,돌다,To turn,1,SNU,서울대 5B 한국어 교과서,5.21,돌다,719.0,advanced
128,존재,existence;subsistence;being,1,ewha,Ewha Korean 5,5.21,존재,384.0,advanced
219,곧게,Straight,1,SNU,서울대 한국어 6A 교과서,5.21,,,advanced
1419,수도,Capital city,1,sungkyunkwan,성균관 어학 5급,5.21,수도,1324.0,advanced
1438,수도,Capital,1,sungkyunkwan,성균관 어학 5급,5.21,수도,1324.0,advanced
166,발표하다,To give a presentation,1,SNU,서울대 5B 한국어 교과서,5.2,발표하다,649.0,advanced
165,자리를 잡다,To settle down,2,SNU,서울대 5B 한국어 교과서,5.2,,,advanced
1556,자리를 잡다,"secure a place, settle down",2,hanyang,한양대 고급1,5.2,,,advanced
22,경우,"case, circumstances",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.2,경우,38.0,advanced
97,자리를 잡다,to take ones place on/at,2,hanyang,한양 고급2,5.2,,,advanced
536,손에서 놓을 수가 없다,to be unable to put something down,4,hanyang,한양 고급2,5.2,,,advanced
318,마다하다,to refuse,1,other,Korean Vocabulary Practice for Foreigners Advanced,5.2,,,advanced
592,대표적,Representative,1,SNU,서울대 한국어 5A,5.2,대표적,1397.0,advanced
1401,자리를 잡다,To settle down,2,SNU,서울대 5B 한국어 교과서,5.2,,,advanced
453,파,a group / a branch of one's family 派,1,kiip,KIIP Level 5 (new book 2016),5.2,파,2738.0,advanced
566,자리를 잡다,"to settle down, become stable",2,other,토픽 어휘로 잡아라! [고급],5.2,,,advanced
467,대표적,"representative, typical",1,hanyang,한양대 고급1,5.2,대표적,1397.0,advanced
648,공식적,"official, public 公式的",1,kiip,KIIP Level 5 (new book 2016),5.2,공식적,3307.0,advanced
652,존재하다,To exist,1,SNU,서울대 5B 한국어 교과서,5.2,존재하다,616.0,advanced
1052,마다하다,"to refuse, turn down",1,hanyang,한양 고급2,5.2,,,advanced
559,팔을 물다,To bite an arm,2,sungkyunkwan,성균관 어학 5급,5.2,,,advanced
344,경우,"a case, a scenario",1,topik,TOPIK Advanced Vocabulary,5.2,경우,38.0,advanced
395,마다하다,verbally refuse/reject/decline/turn down (거절하다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,5.2,,,advanced
16,제대로 되다,"for something to go well, according to plan",2,hanyang,한양 고급2,5.19,,,advanced
1503,운동,"movement, campaign",1,hanyang,한양대 고급1,5.19,운동,76.0,advanced
185,삼분위 이,2/3,2,sungkyunkwan,성균관 어학 5급,5.19,,,advanced
115,숨,breath,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.19,숨,888.0,advanced
715,비인간적이다,To be inhuman,1,SNU,서울대 5B 한국어 교과서,5.19,,,advanced
2599,공식적이다,To be official,1,sungkyunkwan,성균관 어학 5급,5.19,,,advanced
1079,대표적이다,To be representative,1,SNU,서울대 5B 한국어 교과서,5.19,,,advanced
651,죽음을 맞다,To welcome/greet death,2,sungkyunkwan,성균관 어학 5급,5.18,,,advanced
1136,활동적,"active, activity",1,hanyang,한양대 고급1,5.18,,,advanced
1199,가장자리,"edge, border, rim",1,hanyang,한양 고급2,5.18,,,advanced
312,6.25전쟁,the korean war,1,hanyang,한양대 고급1,5.18,,,advanced
380,개인적,"personal, individual",1,hanyang,한양대 고급1,5.18,개인적,2211.0,advanced
511,사회,society,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.17,사회,19.0,advanced
1932,빼기,Subtraction,1,sungkyunkwan,성균관 어학 5급,5.17,,,advanced
495,급중하다,to rapidly increase,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.17,,,advanced
1194,별로,Separately,1,sungkyunkwan,성균관 어학 5급,5.17,별로,618.0,advanced
2190,심장,Heart,1,sungkyunkwan,성균관 어학 5급,5.17,심장,1609.0,advanced
615,국가,nation,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.17,국가,89.0,advanced
66,국가,"a nation, a country, a state",1,topik,TOPIK Advanced Vocabulary,5.17,국가,89.0,advanced
683,추가,"addition, supplement",1,hanyang,한양대 고급1,5.17,추가,2472.0,advanced
1311,활동적이다,To be active,1,SNU,서울대 5B 한국어 교과서,5.17,,,advanced
168,심장,heart,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.17,심장,1609.0,advanced
2262,바람,Hope,1,sungkyunkwan,성균관 어학 5급,5.16,바람,3790.0,advanced
207,바람,우리는 전쟁 없는 세상에서 살고 싶은 간절한 __을 가지고 있다.,1,topik,TOPIK Advanced Vocabulary,5.16,바람,3790.0,advanced
528,티,"dust, dirt, a speck",1,topik,TOPIK Advanced Vocabulary,5.16,,,advanced
2686,시민,Citizen,1,sungkyunkwan,성균관 어학 5급,5.16,시민,462.0,advanced
72,티,"speck, flaw",1,other,Korean Vocabulary Practice for Foreigners Advanced,5.16,,,advanced
73,티,look,1,other,Korean Vocabulary Practice for Foreigners Advanced,5.16,,,advanced
487,바람,a desire,1,topik,TOPIK Advanced Vocabulary,5.16,바람,3790.0,advanced
585,늘다,"grow, rise, increase",1,hanyang,한양대 고급1,5.16,늘다,1122.0,advanced
983,티,Dust,1,SNU,서울대 한국어 6A 교과서,5.16,,,advanced
1220,늘다,To increase,1,SNU,서울대 5B 한국어 교과서,5.16,늘다,1122.0,advanced
1411,시민,Citizen,1,SNU,서울대 5B 한국어 교과서,5.16,시민,462.0,advanced
471,사적인 자리,Private place,2,SNU,서울대 한국어 6A 교과서,5.16,,,advanced
111,추가하다,"To add sth, to supplement",1,ewha,Ewha Korean 5,5.16,추가하다,5263.0,advanced
933,정보화,Informatization,1,sungkyunkwan,성균관 어학 5급,5.16,정보화,3036.0,advanced
24,바람,"wish, desire, dream",1,hanyang,한양대 고급1,5.16,바람,3790.0,advanced
561,성공,"success, hit",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.15,성공,1876.0,advanced
1363,보호하다,To protect,1,SNU,서울대 5B 한국어 교과서,5.15,보호하다,1302.0,advanced
2721,대도시,Big city,1,sungkyunkwan,성균관 어학 5급,5.15,대도시,3144.0,advanced
105,의원,(hospital) clinic 醫院,1,kiip,KIIP Level 5 (new book 2016),5.15,의원,368.0,advanced
1103,마음을 읽다,read one's mind,2,hanyang,한양대 고급1,5.15,,,advanced
1161,간이 배다,To be well seasoned,2,SNU,서울대 5B 한국어 교과서,5.15,,,advanced
1016,추가되다,To add,1,SNU,서울대 5B 한국어 교과서,5.15,추가되다,5224.0,advanced
1323,신여성,"Modern woman, new woman",1,SNU,서울대 5B 한국어 교과서,5.15,,,advanced
97,관련,"relation, connection, association",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.15,관련,310.0,advanced
2725,보호하다,To be protected,1,sungkyunkwan,성균관 어학 5급,5.15,보호하다,1302.0,advanced
1370,시민들,Citizens,1,sungkyunkwan,성균관 어학 5급,5.15,,,advanced
465,보호하다,To protect,1,SNU,서울대 한국어 6A 교과서,5.15,보호하다,1302.0,advanced
1767,가족 간,Family Members,2,sungkyunkwan,성균관 어학 5급,5.15,,,advanced
448,바람이 일다,the wind rises,2,ewha,Ewha Korean 5,5.14,,,advanced
676,노력,effort,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.14,노력,369.0,advanced
477,관련하다,"to be associated with, regarding sth",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.14,관련하다,1168.0,advanced
288,절대적,absolute,1,SNU,서울대 한국어 5A,5.14,절대적,2588.0,advanced
48,사회자,"a chairman, a host, an MC",1,topik,TOPIK Advanced Vocabulary,5.14,사회자,4922.0,advanced
1280,노력,Effort,1,sungkyunkwan,성균관 어학 5급,5.14,노력,369.0,advanced
929,인터넷,Internet,1,sungkyunkwan,성균관 어학 5급,5.14,인터넷,1955.0,advanced
512,사회자,chairman; host of a ceremony/show,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.14,사회자,4922.0,advanced
1781,사회적,Socially,1,sungkyunkwan,성균관 어학 5급,5.14,사회적,1399.0,advanced
2549,제작,Production,1,sungkyunkwan,성균관 어학 5급,5.14,제작,1757.0,advanced
1060,여성성,feminity,1,hanyang,한양대 고급1,5.14,,,advanced
969,에 눈이 먼저 가다,for your eyes to go to X first,4,hanyang,한양 고급2,5.14,,,advanced
835,궁금하다,To be curious,1,SNU,서울대 5B 한국어 교과서,5.14,궁금하다,1462.0,advanced
894,글,Writing,1,SNU,서울대 한국어 6A 교과서,5.14,글,178.0,advanced
461,절대적,"unconditional, absolute",1,ewha,Ewha Korean 5,5.14,절대적,2588.0,advanced
500,선택,a choice,1,topik,TOPIK Advanced Vocabulary,5.13,선택,1844.0,advanced
229,노력하다,to make an effort,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.13,노력하다,731.0,advanced
163,풀이 죽다,"To be dejected, low in spirit",2,sungkyunkwan,성균관 어학 5급,5.13,,,advanced
158,지구,The earth,1,sungkyunkwan,성균관 어학 5급,5.13,지구,2257.0,advanced
2425,풀이 죽다,To mope around,2,sungkyunkwan,성균관 어학 5급,5.13,,,advanced
627,일단,first/for now (우선/먼저),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,5.13,일단,520.0,advanced
65,선거,Election,1,sungkyunkwan,성균관 어학 5급,5.13,선거,220.0,advanced
132,의사,"mind, idea, intention (무엇을 하고자 하는 생각) 意思",1,kiip,KIIP Level 5 (new book 2016),5.13,의사,1775.0,advanced
411,임,"one's beloved, one's lover",1,ewha,Ewha Korean 5,5.13,,,advanced
385,채,"counter for houses, buildings (Korean)",1,kiip,KIIP Level 5 (new book 2016),5.13,채,3710.0,advanced
368,선택,나는 국어학을 전공으로 __했다.,1,topik,TOPIK Advanced Vocabulary,5.13,선택,1844.0,advanced
1300,관련되다,"To be connected, related",1,sungkyunkwan,성균관 어학 5급,5.13,관련되다,1003.0,advanced
519,풀이 죽다,be discouraged,2,hanyang,한양대 고급1,5.13,,,advanced
915,점을 치다,To tell a fortune,2,SNU,서울대 5B 한국어 교과서,5.13,,,advanced
552,선택,"choice, selection",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.13,선택,1844.0,advanced
306,다행,"sth fortunate, good",1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.13,다행,2929.0,advanced
549,선거,election (not... 선),1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.13,선거,220.0,advanced
23,제작하다,produce (생산하다/배출하다/만들다),1,topik,한국어 TOPIK 어휘 고급 (50 days) advanced TOPIK vocab,5.13,제작하다,2589.0,advanced
416,선거,an election,1,topik,TOPIK Advanced Vocabulary,5.13,선거,220.0,advanced
893,의사,"a person who did a just act, a martyr 義士",1,kiip,KIIP Level 5 (new book 2016),5.13,의사,1775.0,advanced
763,박사,an expert (in a field) 博士,1,kiip,KIIP Level 5 (new book 2016),5.12,박사,1079.0,advanced
818,박사,Ph.D.,1,topik,New TOPIK II 필수어휘 Vocabulary for Levels 5 & 6,5.12,박사,1079.0,advanced
442,시대,Era,1,sungkyunkwan,성균관 어학 5급,5.12,시대,69.0,advanced
2643,기사,Driver,1,sungkyunkwan,성균관 어학 5급,5.12,기사,3555.0,advanced
944,약을 쓰다,To use medicine,2,SNU,서울대 한국어 6A 교과서,5.12,,,advanced
1064,예정이다,To be planning to,1,SNU,서울대 5B 한국어 교과서,5.12,,,advanced
791,유일하다,To be unique,1,SNU,서울대 5B 한국어 교과서,5.12,,,advanced
669,박사,Doctor,1,SNU,서울대 한국어 6A 교과서,5.12,박사,1079.0,advanced
1378,개인적인 생각,Personal thoughts,2,SNU,서울대 5B 한국어 교과서,5.12,,,advanced
1952,유일하다,To be unique,1,sungkyunkwan,성균관 어학 5급,5.12,,,advanced
484,몸에 배다,to become habituated,2,SNU,서울대 한국어 5A,5.12,,,advanced
1417,선택하다,To choose,1,sungkyunkwan,성균관 어학 5급,5.12,선택하다,1042.0,advanced
1361,표현,Expression,1,SNU,서울대 5B 한국어 교과서,5.12,표현,397.0,advanced
798,안채,Main building,1,SNU,서울대 한국어 6A 교과서,5.12,,,advanced
827,참고,Consultation,1,sungkyunkwan,성균관 어학 5급,5.12,,,advanced
791,시대,"period, epoch, era",1,hanyang,한양대 고급1,5.12,시대,69.0,advanced
